Lat,Lon,Elevation
47.29957,-122.34476,102
47.337704,-122.2254,15
47.37569,-122.10591,140
47.41354,-121.98624,185
47.451244,-121.86636,498
47.488815,-121.74631,376
47.52624,-121.6261,409
47.56353,-121.50571,995
47.600693,-121.38507,948
47.6377,-121.26431,605
47.674557,-121.14337,1183
47.71129,-121.02223,1358
47.74787,-120.90091,2026
47.78431,-120.77942,1010
47.820606,-120.657745,689
47.85677,-120.53589,1475
47.892776,-120.41385,951
47.92864,-120.29166,1261
47.96436,-120.16925,838
47.999935,-120.04669,1340
48.035374,-119.923965,383
48.070663,-119.800995,434
48.105797,-119.67792,264
48.140797,-119.55464,762
48.175648,-119.43118,779
48.210346,-119.30754,619
48.244904,-119.18373,1053
48.279312,-119.05974,880
48.313564,-118.93558,740
48.34768,-118.81123,992
48.38164,-118.68674,929
48.41545,-118.56204,1761
48.449112,-118.437195,863
48.48263,-118.31212,887
48.515987,-118.18692,447
48.549194,-118.06152,795
48.582256,-117.936005,484
48.61516,-117.81024,882
48.647923,-117.68436,1076
48.68053,-117.55829,1227
48.712982,-117.43204,666
48.745285,-117.3056,1276
48.777424,-117.179016,1582
48.809418,-117.05226,1249
48.841255,-116.925354,1052
48.872936,-116.79825,1477
48.904472,-116.67096,1295
48.93585,-116.54352,1083
48.967064,-116.415924,688
48.998123,-116.28815,1754
49.029037,-116.1602,1023
49.059788,-116.032104,1054
49.09038,-115.903824,1587
49.12082,-115.77539,1593
49.151104,-115.64676,1536
49.181217,-115.518005,1168
49.211178,-115.38907,1058
49.240982,-115.25998,756
49.270634,-115.13068,893
49.300117,-115.00125,1998
49.32944,-114.87167,1742
49.358604,-114.74194,1672
49.387615,-114.612015,2017
49.41646,-114.48195,1456
49.44514,-114.351715,1690
49.473663,-114.22131,1331
49.502026,-114.09076,1210
49.530228,-113.96005,1173
49.55826,-113.82919,1059
49.586132,-113.698166,1058
49.61384,-113.566986,1049
49.641396,-113.43561,1058
49.668777,-113.30412,947
49.695988,-113.172485,939
49.723045,-113.04068,931
49.749935,-112.90871,925
45.916992,-126.58017,0
45.959915,-126.46735,0
46.002712,-126.354324,0
46.045395,-126.24112,0
46.08794,-126.12773,0
46.130356,-126.01416,0
46.172665,-125.90039,0
46.214832,-125.78644,0
46.256878,-125.67232,0
46.298786,-125.558014,0
46.340576,-125.44351,0
46.382236,-125.32881,0
46.423775,-125.21393,0
46.46517,-125.09888,0
46.506443,-124.98364,0
46.547592,-124.868195,0
46.5886,-124.752594,0
46.62948,-124.63681,0
46.670223,-124.52083,0
46.710854,-124.40463,0
46.751343,-124.2883,0
46.791702,-124.17175,0
46.83192,-124.05502,58
46.872013,-123.93811,55
46.91197,-123.821014,22
46.95179,-123.703735,5
46.991486,-123.58627,46
47.031036,-123.46864,122
47.070457,-123.3508,82
47.109745,-123.23279,189
47.148895,-123.11459,116
47.18791,-122.996185,47
47.226795,-122.877625,69
47.265533,-122.75888,34
47.30414,-122.63995,35
47.342598,-122.52083,135
47.380936,-122.40152,42
47.419125,-122.28201,59
47.457184,-122.16235,118
47.495094,-122.04253,411
47.532867,-121.922485,207
47.5705,-121.80226,271
47.607998,-121.681854,716
47.645348,-121.561295,772
47.682564,-121.44052,912
47.719646,-121.319565,362
47.756573,-121.198456,1303
47.793358,-121.07715,1432
47.830013,-120.95566,1563
47.86651,-120.833984,1181
47.902878,-120.71213,794
47.939095,-120.59009,1390
47.97517,-120.46788,1418
48.011097,-120.34549,952
48.046883,-120.22293,1371
48.082523,-120.10019,858
48.118023,-119.977264,653
48.153374,-119.854126,1007
48.188572,-119.730865,538
48.223633,-119.60739,636
48.258537,-119.483734,858
48.29331,-119.359924,767
48.327927,-119.23595,1099
48.3624,-119.111755,1287
48.396717,-118.9874,1336
48.430893,-118.862854,1040
48.464912,-118.73816,955
48.498787,-118.61328,1319
48.532505,-118.48825,1717
48.56609,-118.362976,1360
48.599506,-118.23758,912
48.63278,-118.112,390
48.665894,-117.98627,833
48.698868,-117.86032,1218
48.731686,-117.73422,1389
48.764347,-117.607956,994
48.796856,-117.48149,1287
48.829224,-117.35486,1047
48.861427,-117.22809,1443
48.89348,-117.101135,1505
48.925377,-116.974,1073
48.95712,-116.84668,1760
48.98871,-116.71918,1637
49.02014,-116.59155,965
49.05142,-116.463745,645
49.082535,-116.335754,1796
49.113506,-116.20761,908
49.144314,-116.079285,1318
49.174965,-115.95079,1682
49.205463,-115.82214,1491
49.235798,-115.69331,1575
49.265976,-115.56433,1608
49.295994,-115.43518,1197
49.32585,-115.30588,765
49.355556,-115.17636,970
49.3851,-115.04672,1769
49.41448,-114.916916,1661
49.4437,-114.78696,1664
49.472767,-114.65683,1923
49.501663,-114.52652,1579
49.530403,-114.39609,1584
49.558975,-114.26544,1187
49.587395,-114.13464,1181
49.615654,-114.00372,1191
49.643738,-113.87262,1268
49.671665,-113.74138,1199
49.699425,-113.609985,1000
49.72703,-113.47838,964
49.754463,-113.34665,929
49.781734,-113.21478,947
49.808838,-113.08273,942
49.83579,-112.95053,949
45.995895,-126.642426,0
46.03889,-126.529465,0
46.081753,-126.41632,0
46.124508,-126.30298,0
46.167126,-126.18945,0
46.209614,-126.075775,0
46.251987,-125.96185,0
46.294224,-125.84775,0
46.33633,-125.733505,0
46.378315,-125.61905,0
46.420174,-125.504425,0
46.461903,-125.38957,0
46.5035,-125.27457,0
46.544968,-125.15936,0
46.586304,-125.043976,0
46.627525,-124.92839,0
46.668602,-124.81265,0
46.70955,-124.69672,0
46.750366,-124.58058,0
46.79106,-124.46423,0
46.831615,-124.34775,0
46.872032,-124.23105,0
46.912327,-124.1142,3
46.952488,-123.9971,0
46.992504,-123.87988,5
47.0324,-123.762436,145
47.07216,-123.64482,53
47.111782,-123.52702,98
47.151264,-123.40903,105
47.190617,-123.29086,130
47.22983,-123.172516,91
47.268917,-123.053955,91
47.307865,-122.93521,58
47.346676,-122.8163,0
47.38534,-122.697205,50
47.42387,-122.57794,101
47.46227,-122.458466,124
47.50053,-122.338806,128
47.53865,-122.21896,117
47.576626,-122.09897,7
47.614468,-121.97876,148
47.652164,-121.85838,176
47.689724,-121.73782,376
47.72714,-121.617065,992
47.764427,-121.49611,630
47.801567,-121.375,1117
47.838562,-121.25371,1463
47.875416,-121.13223,1163
47.91213,-121.01056,1462
47.948696,-120.8887,920
47.985126,-120.76669,1032
48.021404,-120.64447,952
48.057545,-120.52208,1880
48.09354,-120.399506,1860
48.129387,-120.276764,1838
48.165092,-120.15384,1112
48.200653,-120.03075,939
48.23607,-119.90741,1123
48.271328,-119.783966,548
48.306454,-119.66031,288
48.341423,-119.5365,693
48.376255,-119.412476,572
48.410934,-119.2883,1175
48.44547,-119.163925,1283
48.47984,-119.03938,1059
48.514088,-118.91464,953
48.54817,-118.789764,918
48.582104,-118.6647,1200
48.615887,-118.53946,1334
48.64953,-118.414,1670
48.68301,-118.28841,1392
48.716335,-118.16263,864
48.749516,-118.03668,496
48.782547,-117.91055,1042
48.81543,-117.784256,878
48.848152,-117.65779,892
48.880726,-117.53113,1414
48.913147,-117.40428,1343
48.94541,-117.27728,892
48.977516,-117.15015,1726
49.00948,-117.0228,1783
49.041283,-116.895294,1670
49.07293,-116.76759,1571
49.104427,-116.63974,715
49.13575,-116.511734,1065
49.166935,-116.383545,1133
49.19796,-116.25516,1298
49.228825,-116.12665,1446
49.25954,-115.997925,1533
49.290092,-115.86908,1467
49.320484,-115.74002,1929
49.35072,-115.610825,1752
49.38079,-115.481476,1207
49.41071,-115.351944,861
49.44047,-115.22221,2070
49.47007,-115.09235,1095
49.499508,-114.962326,1853
49.528778,-114.83214,1753
49.5579,-114.70177,2091
49.586853,-114.57126,1922
49.615654,-114.44058,1362
49.644283,-114.30972,1546
49.67276,-114.17871,1238
49.70107,-114.04755,1380
49.729206,-113.91623,1379
49.757187,-113.78476,1356
49.785,-113.65312,1059
49.81266,-113.521286,984
49.84015,-113.38934,1008
49.86747,-113.25723,954
49.894627,-113.12497,985
49.921623,-112.99252,970
46.074768,-126.70488,0
46.117832,-126.59178,0
46.160767,-126.478516,0
46.203583,-126.36502,0
46.24626,-126.25137,0
46.28883,-126.13754,0
46.331272,-126.02348,0
46.373577,-125.909256,0
46.415752,-125.79486,0
46.4578,-125.68027,0
46.499725,-125.56549,0
46.541527,-125.450516,0
46.583195,-125.33536,0
46.62472,-125.22,0
46.666138,-125.10449,0
46.707424,-124.98877,0
46.74857,-124.87286,0
46.789577,-124.756775,0
46.830467,-124.6405,0
46.871227,-124.52402,0
46.911854,-124.407364,0
46.952335,-124.29053,0
46.99269,-124.17352,0
47.03292,-124.056305,0
47.073013,-123.9389,29
47.11297,-123.82132,127
47.152798,-123.70355,160
47.192486,-123.58559,150
47.232044,-123.46744,133
47.271458,-123.34912,146
47.310738,-123.23059,14
47.34989,-123.11188,0
47.388905,-122.99298,63
47.42778,-122.87393,0
47.466507,-122.75467,126
47.50511,-122.63522,116
47.54358,-122.51558,0
47.5819,-122.39577,87
47.620083,-122.27576,3
47.658127,-122.155594,123
47.696033,-122.03522,197
47.733807,-121.91467,135
47.771423,-121.79393,685
47.808907,-121.673035,806
47.846264,-121.551895,1109
47.88346,-121.4306,575
47.920525,-121.30914,602
47.957436,-121.1875,1612
47.99422,-121.06564,1525
48.030846,-120.943634,1708
48.067345,-120.82141,1310
48.103687,-120.699036,2014
48.139893,-120.57646,1667
48.17595,-120.453705,878
48.21186,-120.330795,2135
48.24763,-120.20769,1088
48.283245,-120.08438,478
48.318733,-119.96091,1262
48.354057,-119.83725,1178
48.389248,-119.71341,1020
48.42428,-119.58942,471
48.459167,-119.465195,267
48.49391,-119.34082,960
48.528503,-119.21628,1530
48.56295,-119.09154,947
48.597256,-118.96661,1246
48.631397,-118.84155,1127
48.66539,-118.71628,960
48.699238,-118.59085,1201
48.732944,-118.46518,1958
48.766483,-118.339386,1229
48.799877,-118.21344,963
48.833115,-118.087296,1070
48.86621,-117.96094,577
48.89915,-117.83444,552
48.931927,-117.707794,848
48.96457,-117.58093,719
48.997047,-117.45389,1146
49.029366,-117.32669,852
49.06154,-117.19931,1429
49.093555,-117.07178,1723
49.125416,-116.94408,1459
49.157127,-116.81615,1854
49.18868,-116.688095,1531
49.220074,-116.559875,1545
49.25131,-116.43147,1568
49.282394,-116.30289,1892
49.313313,-116.174164,1978
49.344086,-116.04523,1743
49.3747,-115.91614,1890
49.405148,-115.786896,1166
49.435436,-115.65747,1242
49.465565,-115.52789,901
49.495544,-115.39816,773
49.525364,-115.2682,1496
49.555016,-115.13812,2082
49.584515,-115.00787,1511
49.61384,-114.87747,1886
49.64302,-114.74687,1625
49.672028,-114.61615,1560
49.700874,-114.485245,1805
49.729565,-114.35417,2164
49.75809,-114.22293,1402
49.786453,-114.09154,1288
49.81465,-113.95999,1464
49.84268,-113.82828,1394
49.870556,-113.69641,1132
49.898273,-113.56436,980
49.92581,-113.43216,996
49.953186,-113.29982,961
49.980396,-113.16733,955
50.007454,-113.03464,960
46.153603,-126.7675,0
46.19674,-126.65427,0
46.239742,-126.54086,0
46.28263,-126.427246,0
46.32538,-126.313446,0
46.368008,-126.19949,0
46.41051,-126.08531,0
46.452892,-125.97093,0
46.495144,-125.856415,0
46.537262,-125.74167,0
46.579258,-125.62677,0
46.621124,-125.51163,0
46.66286,-125.39633,0
46.704464,-125.28085,0
46.745937,-125.16518,0
46.787292,-125.04932,0
46.828503,-124.93326,0
46.869587,-124.81703,0
46.910534,-124.70062,0
46.95137,-124.58397,0
46.992054,-124.46716,0
47.032616,-124.35019,0
47.07304,-124.23302,0
47.11333,-124.11565,50
47.153492,-123.99811,83
47.193516,-123.88037,114
47.233414,-123.762436,129
47.273163,-123.64432,250
47.31279,-123.52602,287
47.352272,-123.40753,805
47.39162,-123.28888,273
47.430836,-123.17,274
47.46992,-123.050934,124
47.50886,-122.9317,164
47.54766,-122.81229,458
47.586323,-122.69269,34
47.62486,-122.57289,123
47.66325,-122.452896,0
47.701504,-122.33273,82
47.739605,-122.2124,54
47.777584,-122.09183,148
47.81541,-121.97113,63
47.8531,-121.85025,35
47.890648,-121.72916,217
47.928066,-121.60785,722
47.965332,-121.48639,743
48.002457,-121.364746,1781
48.039444,-121.24292,964
48.076283,-121.12091,2150
48.112984,-120.99872,1555
48.14954,-120.87631,2112
48.18595,-120.75375,1553
48.222214,-120.63101,634
48.258335,-120.50809,1876
48.294315,-120.38498,1789
48.33014,-120.2617,1210
48.365833,-120.138214,508
48.401382,-120.01453,938
48.436768,-119.8907,1451
48.47201,-119.76668,945
48.50711,-119.64249,426
48.542065,-119.5181,495
48.57687,-119.393555,848
48.611526,-119.26878,996
48.64603,-119.143875,939
48.680397,-119.01874,1405
48.714603,-118.89348,1466
48.74866,-118.76802,1160
48.782566,-118.642395,770
48.81633,-118.51654,1168
48.849937,-118.390564,1443
48.88339,-118.26439,1100
48.91669,-118.13806,657
48.94985,-118.011505,1035
48.982845,-117.88483,1092
49.015694,-117.75795,1322
49.048386,-117.630875,864
49.080933,-117.50365,1260
49.113308,-117.37625,1610
49.145546,-117.24867,755
49.17762,-117.12094,1924
49.20954,-116.99301,1930
49.241306,-116.86488,2023
49.27292,-116.73662,774
49.304367,-116.608185,1545
49.335663,-116.47958,1764
49.36681,-116.3508,1327
49.39779,-116.22183,1602
49.42862,-116.09268,2005
49.459286,-115.96341,1491
49.48979,-115.83392,1063
49.520145,-115.7043,1146
49.550327,-115.57449,753
49.580364,-115.444534,2396
49.610237,-115.31436,1319
49.63995,-115.18405,1559
49.669502,-115.053604,1974
49.698887,-114.92297,1575
49.728127,-114.792145,1730
49.757187,-114.661194,2075
49.78609,-114.53006,2150
49.814835,-114.39877,1582
49.84342,-114.26729,1420
49.871834,-114.13568,1333
49.900085,-114.00391,1504
49.928173,-113.87195,1301
49.9561,-113.73987,1045
49.983864,-113.607574,1006
50.01146,-113.47516,1015
50.038887,-113.34256,967
50.06615,-113.20984,970
50.093254,-113.076935,945
46.232407,-126.83029,0
46.275616,-126.71695,0
46.318687,-126.60339,0
46.36164,-126.489655,0
46.40446,-126.37573,0
46.44716,-126.26161,0
46.489735,-126.14731,0
46.532185,-126.03281,0
46.5745,-125.918106,0
46.616684,-125.80325,0
46.65875,-125.6882,0
46.700684,-125.57294,0
46.742493,-125.45749,0
46.78416,-125.34186,0
46.825706,-125.22604,0
46.867123,-125.11003,0
46.90841,-124.99385,0
46.94956,-124.87747,0
46.990574,-124.760895,0
47.03148,-124.644104,0
47.072235,-124.52716,0
47.112858,-124.410034,0
47.15335,-124.292725,0
47.19371,-124.17517,24
47.23394,-124.057495,124
47.274036,-123.939575,116
47.313988,-123.82152,188
47.353817,-123.70325,289
47.393497,-123.58478,306
47.433052,-123.46614,619
47.472477,-123.347305,502
47.51175,-123.22829,669
47.5509,-123.10907,637
47.589912,-122.989685,0
47.628773,-122.87009,32
47.667507,-122.750336,38
47.706104,-122.630356,0
47.74456,-122.51019,88
47.78288,-122.38988,59
47.821053,-122.26938,114
47.859097,-122.14867,167
47.896984,-122.02777,16
47.934742,-121.90671,174
47.97236,-121.785446,263
48.00985,-121.66397,1029
48.047173,-121.54236,1125
48.084366,-121.42053,1138
48.121414,-121.29854,1876
48.15832,-121.176346,1528
48.195087,-121.053986,816
48.231705,-120.9314,1334
48.26818,-120.808655,2147
48.304516,-120.68573,968
48.3407,-120.56264,1810
48.37674,-120.43933,1043
48.41263,-120.31589,961
48.44838,-120.19223,549
48.483997,-120.06836,1357
48.51945,-119.944336,1789
48.55476,-119.82013,1064
48.589924,-119.695755,719
48.62494,-119.57117,885
48.659805,-119.44643,421
48.694527,-119.32147,873
48.729095,-119.19638,1283
48.76351,-119.07106,1081
48.79779,-118.94559,1358
48.831913,-118.81995,1366
48.86587,-118.69412,951
48.899704,-118.568085,593
48.933372,-118.441895,1144
48.966885,-118.31554,1354
49.000248,-118.188995,497
49.033463,-118.062256,1475
49.06652,-117.93536,839
49.099422,-117.80829,1123
49.132183,-117.681,1310
49.164783,-117.55357,821
49.197227,-117.425964,824
49.229523,-117.29819,1474
49.261658,-117.17026,1066
49.293633,-117.042114,1824
49.32547,-116.91379,1644
49.357132,-116.78531,531
49.388645,-116.65668,1186
49.420002,-116.52786,2196
49.451202,-116.398834,1857
49.482243,-116.269684,1938
49.513126,-116.14032,1752
49.54385,-116.0108,1301
49.57442,-115.88112,1075
49.60483,-115.75127,905
49.635075,-115.62126,897
49.665157,-115.49107,2287
49.695095,-115.36069,2010
49.72487,-115.23016,1563
49.75447,-115.09947,2024
49.783913,-114.96863,1332
49.813198,-114.837585,1620
49.842323,-114.70639,1966
49.871284,-114.57504,1873
49.900078,-114.44351,1546
49.92872,-114.3118,1782
49.95719,-114.17996,1533
49.9855,-114.04797,1580
50.01364,-113.9158,1368
50.041622,-113.78346,1126
50.069443,-113.65094,1050
50.09709,-113.51828,1024
50.124577,-113.38547,974
50.151894,-113.2525,953
50.179047,-113.119354,961
46.311176,-126.89328,0
46.35445,-126.779785,0
46.39759,-126.66612,0
46.440617,-126.552216,0
46.483505,-126.43817,0
46.526276,-126.32393,0
46.56892,-126.20949,0
46.611435,-126.09483,0
46.653816,-125.98001,0
46.696075,-125.86502,0
46.73821,-125.74982,0
46.78021,-125.6344,0
46.82209,-125.518814,0
46.863827,-125.40306,0
46.90544,-125.28711,0
46.94693,-125.170944,0
46.988277,-125.05461,0
47.029495,-124.93808,0
47.070583,-124.82138,0
47.111553,-124.70444,0
47.15237,-124.58734,0
47.19307,-124.47006,0
47.23363,-124.3526,0
47.27406,-124.23489,0
47.31435,-124.117065,91
47.35452,-123.99899,68
47.39454,-123.88077,263
47.434437,-123.76236,275
47.474186,-123.64372,916
47.51381,-123.52492,1047
47.553288,-123.405945,595
47.59264,-123.28674,1849
47.631855,-123.16737,741
47.670925,-123.04782,485
47.70987,-122.928085,121
47.748665,-122.80817,0
47.787327,-122.68802,0
47.825848,-122.56772,0
47.864235,-122.447205,0
47.902473,-122.32654,0
47.940575,-122.20566,114
47.978546,-122.084595,123
48.01636,-121.96336,199
48.05404,-121.841934,521
48.09159,-121.720276,484
48.128986,-121.59848,907
48.166245,-121.4765,533
48.20336,-121.35434,1078
48.240334,-121.231964,999
48.277157,-121.109406,844
48.313847,-120.986664,1853
48.350384,-120.863754,1180
48.386784,-120.74063,1417
48.42303,-120.61734,1553
48.459133,-120.4939,2263
48.495094,-120.37024,1162
48.53091,-120.2464,1148
48.56658,-120.122345,1273
48.6021,-119.99814,1678
48.637474,-119.87375,1824
48.6727,-119.749176,1231
48.70778,-119.624405,1087
48.742718,-119.49948,713
48.777493,-119.37433,570
48.81213,-119.249054,1040
48.84662,-119.12355,1289
48.880947,-118.997894,1191
48.915127,-118.87204,1026
48.94916,-118.74603,793
48.983047,-118.61978,1205
49.016773,-118.49339,550
49.05035,-118.36685,1097
49.08378,-118.24011,527
49.117054,-118.113174,1423
49.150177,-117.986084,1336
49.18314,-117.858795,1406
49.215954,-117.73132,1192
49.248627,-117.60367,949
49.281124,-117.47586,1687
49.313477,-117.3479,1485
49.345673,-117.21973,1418
49.377712,-117.0914,1993
49.409603,-116.96286,1949
49.441334,-116.83417,617
49.4729,-116.70531,2091
49.504314,-116.576294,2175
49.53558,-116.44705,1922
49.566677,-116.31769,2002
49.59762,-116.18811,1148
49.628403,-116.05838,960
49.659027,-115.92847,1037
49.689495,-115.798416,877
49.719795,-115.66818,884
49.749947,-115.53778,1513
49.779938,-115.407166,1726
49.809757,-115.27643,1823
49.83942,-115.14551,1296
49.86892,-115.014435,2299
49.898273,-114.88318,1222
49.927444,-114.75177,1698
49.956463,-114.62018,1940
49.98532,-114.48842,1590
50.01401,-114.35649,1921
50.042538,-114.22443,1550
50.0709,-114.09219,1713
50.099094,-113.95978,1360
50.12713,-113.82721,1065
50.155003,-113.69446,1052
50.182705,-113.561584,996
50.21024,-113.42853,993
50.237617,-113.29532,977
50.264828,-113.16194,958
46.389923,-126.956436,0
46.433254,-126.84282,0
46.47647,-126.72902,0
46.51956,-126.615005,0
46.562523,-126.50081,0
46.60536,-126.38643,0
46.648075,-126.27182,0
46.69066,-126.15706,0
46.733112,-126.042114,0
46.77544,-125.92697,0
46.81764,-125.811615,0
46.85971,-125.696075,0
46.90165,-125.58035,0
46.943462,-125.46443,0
46.98514,-125.34833,0
47.026703,-125.232025,0
47.068123,-125.11554,0
47.1094,-124.99887,0
47.150562,-124.88202,0
47.1916,-124.76492,0
47.23249,-124.647705,0
47.273254,-124.53026,0
47.31388,-124.41263,0
47.35438,-124.2948,73
47.394733,-124.17679,133
47.434975,-124.05859,91
47.475063,-123.940216,125
47.515026,-123.821625,165
47.554848,-123.70285,173
47.594536,-123.58389,1250
47.634087,-123.46475,789
47.6735,-123.34541,1549
47.712784,-123.22586,1485
47.751926,-123.10614,1471
47.79093,-122.98625,517
