GridCell,Lat,Lon,μ,ϕ,ξ,q
1539,49.24130630493164,-116.86488342285156,34.61765816711834,1.9673929513553858,-0.04644273592798676,40.076069135732176
1540,49.272918701171875,-116.73661804199219,31.878847658140025,1.9164594350269741,-0.06984290344072044,37.019479781150054
1541,49.30436706542969,-116.60818481445312,31.63177644254128,1.9214835679457434,-0.020173116154059735,37.171340511619725
1542,49.335662841796875,-116.47958374023438,33.28664560592406,2.027992878683914,-0.0061400644805142835,39.25558662669386
1543,49.3668098449707,-116.35079956054688,34.46569828958222,2.159717230060168,0.012162722338844504,40.99775723579847
1544,49.397789001464844,-116.22183227539062,30.829703804136972,2.1527566208212754,0.07111343558112423,37.94926070666328
1545,49.428619384765625,-116.09268188476562,27.793140531163715,2.18240014390911,0.045478348189481765,34.733495263921355
1546,49.459285736083984,-115.96340942382812,24.334361112220563,2.1343950851100044,0.1345692473388055,32.127994464848996
1547,49.48979187011719,-115.83392333984375,21.648929595428697,2.0868403592195452,0.11076510506260957,28.988509694219857
1548,49.520145416259766,-115.70429992675781,20.11046734607865,1.9487779852504485,0.2576607897853682,28.80563381401973
1549,49.55032730102539,-115.57449340820312,22.51520404496808,1.9276798671486843,0.36299035733368373,32.81366121885774
1550,49.58036422729492,-115.44453430175781,28.700693287233083,2.084792647511758,0.20436152548084197,37.21798797955961
1551,49.61023712158203,-115.31436157226562,36.773479816594346,2.4055393144934563,0.017442414220591666,44.10671907062752
1552,49.639949798583984,-115.18405151367188,38.21884398863565,2.4222864635559604,0.09494481081883689,46.530453994764464
1553,49.66950225830078,-115.05360412597656,33.53558651906168,2.3869111122408255,0.1812592126570397,42.92763462101174
1554,49.69888687133789,-114.9229736328125,29.423863998569722,2.293720175245058,0.22437893172700585,39.1077741598676
1555,49.728126525878906,-114.79214477539062,27.113901685476336,2.034098602449977,0.4673402388236319,40.20272385835739
1556,49.75718688964844,-114.66119384765625,28.529900987688542,2.1576107745466535,0.3090813063611655,39.031396204099174
1557,49.78609085083008,-114.53005981445312,31.826155007039922,2.383682098362647,0.20012676652743988,41.497436667263585
1558,49.81483459472656,-114.39877319335938,33.78920892865072,2.4673565458260263,0.22210415794450303,44.16721943763629
1559,49.84341812133789,-114.26728820800781,33.07871704650211,2.505357026737795,0.22661009164645257,43.69514503261003
1560,49.87183380126953,-114.13568115234375,32.67752027108765,2.548204885794532,0.15261678498358416,42.25308788141345
1561,49.90008544921875,-114.00390625,34.700513166427974,2.616414185350391,0.202737483246396,45.36139024390804
1562,49.92817306518555,-113.8719482421875,38.05177139516661,2.747933255963395,0.17141296881928883,48.69388478202194
1563,49.95610046386719,-113.7398681640625,37.49938516312386,2.7269695295968432,0.1403772746608582,47.548913266956475
1564,49.983863830566406,-113.60757446289062,36.032287317088134,2.7196504149583483,0.07921384769772505,45.13959208330301
1565,50.01145935058594,-113.47515869140625,34.114590605941416,2.640192469493102,0.0922561278134549,43.136134705318895
1566,50.03888702392578,-113.34255981445312,33.77877186505669,2.5616649070231103,0.12306376998474988,42.964101383568206
1567,50.0661506652832,-113.2098388671875,33.022348014304605,2.5469687910915084,0.14615281174922667,42.49512783522977
1568,50.09325408935547,-113.07693481445312,31.446938232546092,2.438092544582276,0.2390453031718818,41.99314853306998
1569,46.23240661621094,-126.83029174804688,37.02980759212571,1.9414773706567827,-0.15886970809613482,41.62679160125737
1570,46.27561569213867,-126.71694946289062,37.11387519372302,1.939768434463386,-0.16055799625719108,41.69621639858067
1571,46.318687438964844,-126.6033935546875,37.651439237228,1.9624738888219655,-0.24262697057466256,41.80536942984288
1572,46.36164093017578,-126.48965454101562,37.559317241772625,1.9922751810003636,-0.1874732020069995,42.096811817931
1573,46.40446090698242,-126.375732421875,37.726198976381276,1.9875764235420628,-0.09363749308189924,42.87984176209769
1574,46.44715881347656,-126.26161193847656,38.45932725593907,1.9823051284573152,-0.1239156172069904,43.38518897669978
